Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
9/18/1981 1:07 AM,"HKLM\System\CurrentControlSet\Services","scfilter",enabled,"Drivers",System-wide,"Smart card PnP Class Filter Driver: Smart card reader filter driver enabling smart card PnP.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\scfilter.sys",10.0.19041.3636,"System32\DRIVERS\scfilter.sys",EE1C37A8DACC424AE0D80632DDAC6718,94BC90A6BE2C29611FF0A310C00139327DA7CB75,4ADD0ACE3B1A119350503DFC377667C7EBE45D18,6F3583F5CE96D0096A69A1384712F65BE69483B7674533402C2A576F2BBAF0DD,BFD6D7A0AD72258C633AEACCFC20F9A9D582EE35297C7D6F3E8494B42D0E311B,70D121635B24D9FEF064E0B2F5A1C0CF
3/21/2018 10:22 PM,"HKLM\System\CurrentControlSet\Services","scmbus",enabled,"Drivers",System-wide,"Microsoft Storage Class Memory Bus Driver: Storage Class Memory Bus Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\scmbus.sys",10.0.19041.3636,"System32\drivers\scmbus.sys",2D7335A8646663E28DE54021112C0AD7,8878CCC5F3DCD788103BD2DC0E9902AB4060B460,DD5C0E19BA72FBEC906E6ABC2D1941E3DBAF0124,513207581C1A3A1B20283B65A4A3F6C008860432BDFB77FC12C718FF2E0DE2DA,88818A983E7B8250F2AFD9CB1A8ABA815717EE278944605FA8D514BD83CB73D9,7233FC8FBE11FF06886AE4ACAAE7800B
11/18/1939 3:50 PM,"HKLM\System\CurrentControlSet\Services","sdbus",enabled,"Drivers",System-wide,"sdbus: SecureDigital Bus Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sdbus.sys",10.0.19041.3636,"\SystemRoot\System32\drivers\sdbus.sys",9B92A500236839A610CF79B539A06613,73711D2C831EDF0EC603090767E660D20CDDCC7C,8E9F98AC814FC092D9D847D9321A0F81DC2227B9,D688D2C2D94AF1567AB131BB1C5EB5497A9DC9DF7C3405B4FFD2BAC0F2518A6F,B2B4ADCE0026A5C195C77847AC6C4776A952219062F754973BA7E2C7852B6893,5A9A8CDB0A279147BA3B414F7C927A12
7/25/1962 10:09 PM,"HKLM\System\CurrentControlSet\Services","SDFRd",enabled,"Drivers",System-wide,"SDF Reflector: SDF Reflector","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sdfrd.sys",10.0.19041.1,"\SystemRoot\System32\drivers\SDFRd.sys",3200667DB433F0A2032FAF4DC02E2089,208921B94650CFB94B1058F7513A641C1C4C61E0,947E0F94E19FB921D28473750077BAAB868FB61B,60C7912D8CFC62A3B6E2B2BC4F26B0DFE576D8DA1B710458F4E561AC0C7A063C,5E940CA63AD21CEA08C334AC61D985BAFDBA7DCB2D388F355B5C72EFA3E23E0A,2D0B9F9C73C657DB9741FE802519B93A
11/10/2009 5:11 PM,"HKLM\System\CurrentControlSet\Services","sdstor",enabled,"Drivers",System-wide,"SD Storage Port Driver: SD Storage Class Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sdstor.sys",10.0.19041.3636,"\SystemRoot\System32\drivers\sdstor.sys",F9008D2DE0CB866DADCEBC9BF0680C2F,030584A32BF4D62C7F53EA7AACCB2A24D7CCC2C9,2C63EACE073282AF7939F7F4F8724BE9CDBB9DC8,002AB7F852DEA9337D508EE78A5E0CA06ABDBA811DDA3391D8E56536AD347717,58B1CB208AF90EF643752152F9BA0FD9E7F92C5D4117C55F6626198917779422,9A88140AA952A56BAB835DBB4A2A9073
5/8/1987 6:11 PM,"HKLM\System\CurrentControlSet\Services","SerCx",enabled,"Drivers",System-wide,"Serial UART Support Library: Serial Class Extension","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sercx.sys",10.0.19041.1,"system32\drivers\SerCx.sys",22068CA363EAF69A8EF6EBBBD580A8E8,E395AAA872908EC9E71E13FB7839560F0D10680A,69530CD65BB86596D7B1BC7D036EDEAE018AB860,442CCD61ADA96B0CAEEE8976836723457CA3DED5353D7147C8D88480656ABA1E,45F87C7D04B8F20290BBA8517BACE138D1E2112A268CCFFC2DFC407A81C0A197,BECF29C379C1532ED3731ABFA808B249
9/6/2004 2:29 AM,"HKLM\System\CurrentControlSet\Services","SerCx2",enabled,"Drivers",System-wide,"Serial UART Support Library: Serial Class Extension V2","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sercx2.sys",10.0.19041.1,"system32\drivers\SerCx2.sys",A5E6D99D319610030C3CA982DCAA3624,74F8F61687CCE5330817D85D1DB768CEA8FBAB21,D7FE360D42669955730B80CE19A39BBF100BB8E4,A16A5A9CA6AE37CD485DA94ECBB1AE9417B9D00641FD68413863C1CC9A25AC84,8F1BCEDC5FEA5AF0260B573EE171E1D895EBAB5A51BEA1F84D3043F6612050A9,E7A954A0DF4409288D14C9F7E9627065
9/2/1921 3:00 AM,"HKLM\System\CurrentControlSet\Services","Serenum",enabled,"Drivers",System-wide,"Serenum Filter Driver: Serial Port Enumerator","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\serenum.sys",10.0.19041.1,"\SystemRoot\System32\drivers\serenum.sys",7A289A4FFAA43D81F091A302512059A6,C5C45B2112911D952AC7236F26E2515D09BE34F3,4C5FBE4C24B6A29F944F0C4443627F4D4F14BD95,76D18BCA5C92E47F728CA49EA7B778BA39DEA99BB16B37DE87D3F85C36C413D9,9A4EC5EAF65ECB6518C462E837EB76286F1BA7A8C9E26DC46586DC4F189BD1B7,76BFC12D8BCC0326884DD68E9FFF8FAA
4/19/2017 3:23 AM,"HKLM\System\CurrentControlSet\Services","Serial",enabled,"Drivers",System-wide,"Serial port driver: Serial Device Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\serial.sys",10.0.19041.1,"\SystemRoot\System32\drivers\serial.sys",DCE5D050F3B06D30985EE126257DEEB6,F8098FE4B494EF5D635684CC61EB2FC64136A053,364BAACE3E40BC36F09F058537DE8E3AD40A10C6,D74E5F68831199044E04DD4F0CAB74FAA8AC2053539F0395F727A2493698B314,024C1F9FBEFDCBC174733A5C97B121A6D7AD30E836C1820054BCB45F99FB4373,1A3F3DD18DC1E3284ECD15479F5CA741
12/5/1953 6:32 PM,"HKLM\System\CurrentControlSet\Services","sermouse",enabled,"Drivers",System-wide,"Serial Mouse Driver: Serial Mouse Filter Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sermouse.sys",10.0.19041.1,"\SystemRoot\System32\drivers\sermouse.sys",B13F5A8574F0B71B2E4C84B171C28724,E84E03B79BE73169CEC2CAE4CBB14EDCAF172EB2,9E3A2BF15AF3D6CBCD72BC5E1E4E12AE5FED24B8,9F90DDFBBC6BEB455C6659CC1D5134BBA8687964A44E07D2945790FC4C34FC94,C812F61726BDFEFFE468DFA3491E5F465D22835C54E3559E04B452940C0EEEEE,E56CAFDBAC07E61DB1B0F34305DA32CA
1/17/1964 7:39 PM,"HKLM\System\CurrentControlSet\Services","sfloppy",enabled,"Drivers",System-wide,"High-Capacity Floppy Disk Drive: SCSI Floppy Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sfloppy.sys",10.0.19041.1,"\SystemRoot\System32\drivers\sfloppy.sys",AD1B790A42984A825068B849A88AD322,6DA9AA4E0D1085FC5C3BB25AC4367221F76B5474,BB477B6D89AEECD8A173A15A4AA7F37AB7E56785,F841E641A7C4D74A6D47F759D8D26422CFC6AE0D169721A0F90BFAA89936ECCD,63881202D6D900656F50A0E40CB743D0769C2AD9810FE96387E9DAF2BC89E4C5,2F0B6FDA99278F78DBD18CD8496CDE5C
4/20/1922 12:11 PM,"HKLM\System\CurrentControlSet\Services","SgrmAgent",enabled,"Drivers",System-wide,"System Guard Runtime Monitor Agent: System Guard Runtime Monitor Agent Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\sgrmagent.sys",10.0.19041.1,"system32\drivers\SgrmAgent.sys",C05648C2BE6176BE557D9C7F02916388,8C19D9F9462261031EA465AFF2F3832B15EF2460,A285C936D66C57C4A4222AAB9C0259EF7EB6FDCB,4F20B01C797FD072A2667FE8C36C1F2D8ACC712283CA288F146714EACECC543D,C65D8FEDDCD9A52B04F42C64DAD2A499BF51246D36042E8DC09DD04C4C0B7BEE,AF26F3CC9F40C5CA7C6422D4D8A82FC4
9/24/2008 11:28 AM,"HKLM\System\CurrentControlSet\Services","SiSRaid2",enabled,"Drivers",System-wide,"SiSRaid2: SiS RAID Stor Miniport Driver","(Verified) Microsoft Windows","Silicon Integrated Systems Corp.","c:\windows\system32\drivers\sisraid2.sys",5.1.1039.2600,"System32\drivers\SiSRaid2.sys",9AB1BADC5A324DA39186B81BC6CE6E2E,3BE39A3FCD9253158EAF832AAA21335029F67506,EA93FE8ACCF6B745D1A111076875D0415906F2D2,0D2756F6FCA11825C7C1B84836F078101D430F8AD74A2FEA0AEBE5AC2BC4767B,567710C90BD71600A31A3408DB065B43C844DCFD12045FDE04CD59D932DC8353,1BC97D236404AA3C019BF75F97912621
10/1/2008 2:56 PM,"HKLM\System\CurrentControlSet\Services","SiSRaid4",enabled,"Drivers",System-wide,"SiSRaid4: SiS AHCI Stor-Miniport Driver","(Verified) Microsoft Windows","Silicon Integrated Systems","c:\windows\system32\drivers\sisraid4.sys",5.1.1039.3600,"System32\drivers\sisraid4.sys",60213AF297023C005453E1CBF7CB6FE7,A3975878900D471F52A4F0F10BB016515B84AE6C,D40F5EEA68E2AD74E39933FE1BB832AF0E01A007,86ACE7B93D7CD1900B20B7B32458C47E977370CD879644758A438119702EC9C1,718C833E5EDFE642F3B254515E29641BF2D8E56E22F6B795024BF64721AB874E,C120720BAE908E9A3CC81D5A1CF83769
2/21/2019 10:54 AM,"HKLM\System\CurrentControlSet\Services","SmartSAMD",enabled,"Drivers",System-wide,"SmartSAMD: Storport Miniport Driver for SmartRAID/SmartHBA Controllers","(Verified) Microsoft Windows","Microsemi Corportation","c:\windows\system32\drivers\smartsamd.sys",1.50.1.0,"System32\drivers\SmartSAMD.sys",196A46BA842A219EC6DE7B7B7D9AAB7E,FAD21BF72CE657C4ECF460DB437178047C79CD07,C28517DC27E5910425E873951769C26E5579A4C1,AD5B3D413D41D5A2A430AD977CC56F011E65227E0880CEB1384EB4F4940986FB,4EF7BE37F92557C8B0D30999541F284CC4A3E8FD98E0D78146F9F00D54E11BB9,7376295C7392C6D1E64D6CA9E7E49827
10/7/1973 2:39 AM,"HKLM\System\CurrentControlSet\Services","smbdirect",enabled,"Drivers",System-wide,"smbdirect: SMB Network Direct Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\smbdirect.sys",10.0.19041.1,"System32\DRIVERS\smbdirect.sys",FF75E3F42E77904238AED44E4E03BAEF,488E07DA93526CBF89875196463070B9F38472D4,21E2298DBA4252A907CBF23ACEE1601F8B10E307,19A25F959C33EA88B00667D52078E8765CEA14D65ACBA1E335097E0E4D1B3A0F,535013A9E3324198E1016963EBF306F3D34583F7031EE753EC6095B15E2D492C,C09DB041D44F9773EA50041BAA567E2A
2/12/1963 6:04 AM,"HKLM\System\CurrentControlSet\Services","spaceparser",enabled,"Drivers",System-wide,"Space Parser: Provides parsing for spaces devices.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\spaceparser.sys",10.0.19041.1,"system32\drivers\spaceparser.sys",27B7D9E872939EBB34C30343F991893D,BBAAE31DAAB2358D3ABA2DF43F04F195A13B6F0C,AB05AED17BA532A06930258707475B997F6B06D3,625EF44280895C5C3D270CB6A20AAF7BCE62EA9925442F0F166D96017B1E0B3D,879AFDC8C50487ED0D3CB58C70A206E185F94BE75C25C31C387F3F08740771F9,CBAD1CDDE5965311AF170AA5878BBB4F
11/30/1940 6:57 PM,"HKLM\System\CurrentControlSet\Services","spaceport",enabled,"Drivers",System-wide,"Storage Spaces Driver: Storage Spaces Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\spaceport.sys",10.0.19041.3636,"System32\drivers\spaceport.sys",B82E4CE93FA3A7DE8C12614482804D96,BC276119C50A7BE1B76D20D547516A86F0749727,5E86FDD96C9BC91C3000B52F2E6FE0DCB1C0B9AE,5521F0E4C1CC63305C71C0EAA44FA5004399F411DBE7B1DEF5148AF9168FD7FA,B17B5C284A1F22BAC93A9283EC37F3809C3D5E7A71101EB058A2063D166B5F52,011A672B718779D911D804BD029EEFAA
6/17/1904 3:52 PM,"HKLM\System\CurrentControlSet\Services","SpatialGraphFilter",enabled,"Drivers",System-wide,"Holographic Spatial Graph Filter: Holographic Spatial Graph Filter","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\spatialgraphfilter.sys",10.0.19041.1,"System32\drivers\SpatialGraphFilter.sys",AB3BDEC793187CEDF1229AC98BB7DEDF,70234E4B75BF6E8C1EBFDB9EE0D7512D3D15A657,9934710D4067B1E5D337EC99659FF5A1F769C14D,150B513C7C270FC7B24326F09194D221D2E5A3E6703B4BC1B8A85C76319D42C4,D2EA0C5FC534C89310207AA26A8816B30FEEF3F2708A067D8BB93D3CFF9C3936,38CBD817E6C43CF7C5482B2CA56099E0
4/19/1944 8:17 AM,"HKLM\System\CurrentControlSet\Services","SpbCx",enabled,"Drivers",System-wide,"Simple Peripheral Bus Support Library: SPB Class Extension","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\spbcx.sys",10.0.19041.3636,"system32\drivers\SpbCx.sys",7F23C849E293CE46F75A3776470A5E2F,3F96E4DBCCE5F57D13FB3CED63D28D01C7D0DB9C,E330674141B0E49AEE9033802B7D1BDB2FA96490,EB5EFDFFA5FB24822BDD933C1BFE2CC3DE2888BF74DB375234C463151DD7196F,7391A469A906A1E9A602A54B4280C06CDE73B34A312DBAA4E092AFEDF1700B47,AFDCAD4429A1307C6C7C989450114EE5
6/30/1916 12:11 PM,"HKLM\System\CurrentControlSet\Services","srv2",enabled,"Drivers",System-wide,"Server SMB 2.xxx Driver: Enables connectivity from Windows Vista and later clients","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\srv2.sys",10.0.19041.3636,"System32\DRIVERS\srv2.sys",4C0725D2847B82830886C36B34CB459F,43BEAFB44757E667CF3F05C334C12BA136EEF1AE,B1E6AB9A023074041F1F17403C726BCEB6379B3D,B89D5B7E9D8D4FF8321D0C6F367F9D84BBA4E8BB6E456332FBB669F5585F2F23,86D6AF10509631FE184CECB4EC7CD39F8FAC464F51316622AA2EB99739D6E076,C1E2BFEE73E479189BE0A98AD307C070
7/28/2035 12:28 PM,"HKLM\System\CurrentControlSet\Services","srvnet",enabled,"Drivers",System-wide,"srvnet: Server Network driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\srvnet.sys",10.0.19041.3758,"System32\DRIVERS\srvnet.sys",4871DECB8C6866FECA81A7B20C571771,3810D345C173894E3B1E15A54CAEB5AF11A53D57,FF430EB10F615A46AB3F26D0A65B198FFF88C118,9AE34A75F9B24B1124B6A7BC9582D6F49AF757C4180085ACFB7CD4858961EEB0,85CBBC65A760EF4F22D3184795F96C357392764DFDCA2294751B35BA9E4455C8,9DDB4DB95413CF5BA317A61D347F26A7
11/26/2012 5:02 PM,"HKLM\System\CurrentControlSet\Services","stexstor",enabled,"Drivers",System-wide,"stexstor: Promise SuperTrak EX Series Driver for Windows x64","(Verified) Microsoft Windows","Promise Technology, Inc.","c:\windows\system32\drivers\stexstor.sys",5.1.0.10,"System32\drivers\stexstor.sys",09DC471B4573F3D01D7E448B526AE70A,535053509B1CDD9AA17FD50ED298FF2182D4BE84,EBD381F140CB539F1E068AE67C7132215A6CC35A,61B774E3A87619F90A8CB148872C3984C1E507AF1A19CA709759EBD839FEB363,766FD1E1D2F73DE202FB337F6A6A5BA0317772AAAA644E9103BB5DF438162F51,10161C39C2514B147FA972189D9B596E
5/30/2026 6:45 PM,"HKLM\System\CurrentControlSet\Services","storahci",enabled,"Drivers",System-wide,"Microsoft Standard SATA AHCI Driver: MS AHCI Storport Miniport Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\storahci.sys",10.0.19041.3636,"System32\drivers\storahci.sys",61A4B4EA77B27BC4E97DA43BC9A110C5,F6592C4A8EFD108DCF4632DABEC0BC29822E9F7C,1FF19A6E6622243F7253F284969589A7AD58FEE2,1864D85AD77A1913B3263C73437BAB167314879199EE66704DF8F31516F9C76D,2F4B2B70C893B5C05AA99BA1628143ED464E474A363BD14B95516FBDD72DEF8B,50B1369E30C0D34D0624B3378910EBA7
8/21/1938 2:38 AM,"HKLM\System\CurrentControlSet\Services","storflt",enabled,"Drivers",System-wide,"Microsoft Hyper-V Storage Accelerator: Virtual Storage Filter Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\vmstorfl.sys",10.0.19041.3636,"System32\drivers\vmstorfl.sys",76448C71A0981F1B71D86F979770295D,F68E0663D46954524DBA95B3F661722ECAD10028,AB69AEF9994D734E4B3DEE5B4A71555CB5EE8E1F,A7466AB7945E6300E52A86045A64F39FD443CAD8A56C9996826045CBAE6D142D,C7338AAD412AA555A2CD3BCB601AE884DAA8DD7F40FAED5C1E196C1815505497,8E0D628486A1ACA38B35F497C928CFCA
11/7/1978 9:28 AM,"HKLM\System\CurrentControlSet\Services","stornvme",enabled,"Drivers",System-wide,"Microsoft Standard NVM Express Driver: Microsoft NVM Express Storport Miniport Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\stornvme.sys",10.0.19041.3636,"System32\drivers\stornvme.sys",7DDE27368247CA03480ACC84522F0497,2DCDEBC737992E32CA0B31E9312C238D3480539F,41CBEAC201FBC98B67F5BC01848372622335B129,3896F3BFA4EABC81EE5258772D1488B656ABD96793097615CE0A5413EB9B3E30,9891DA1F678F4F50153FDDBD778D5716898F6A5AC0A9323A792C4AA2E40B68BF,1254D8B4177FF9CE99401CD7C39C83FA
4/9/2007 11:08 AM,"HKLM\System\CurrentControlSet\Services","storqosflt",enabled,"Drivers",System-wide,"Storage QoS Filter Driver: Provides Quality of Service for storage I/O traffic.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\storqosflt.sys",10.0.19041.1,"system32\drivers\storqosflt.sys",995F082126674C6D1423E29FBCEA9F39,F61BE9D95B51E9F2B918D0A28FCE131CB74A9EA1,8A40991F08F42C73345B476EFFBB5F9699C09739,AB91CC89C803C81032061225DB9B4A2734EACE11347B51D94FC46AB6F22AD3FD,E86386156F982B59C00991D40A6E1862CA322F151BF965B14572D13AA207D614,8C4A5B3CCEF655F61D5B2E9FB39FAE6A
4/24/1913 10:52 AM,"HKLM\System\CurrentControlSet\Services","storufs",enabled,"Drivers",System-wide,"Microsoft Universal Flash Storage (UFS) Driver: MS UFS Storport Miniport Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\storufs.sys",10.0.19041.3636,"System32\drivers\storufs.sys",1E4763FE62B2CA80360B35A78352F6C5,DFFAACEF4AE6E62C036DDC5B45DA349155569516,5B736D53900D4F6D4D700F873C68B8D04E2B4AEF,85FCBD4EA8394880A491D99F50BE035FB8A5F5DF2F07B953D2B5B41D4D03B399,0A7B4A636F2130A67B0232343BA69A7E99981E774D6557A8E4D82FDE175BFD1C,629F9DBECE86EF3605556E2CB2E9D84B
4/28/1964 8:23 PM,"HKLM\System\CurrentControlSet\Services","storvsc",enabled,"Drivers",System-wide,"storvsc: Storage VSC Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\storvsc.sys",10.0.19041.3636,"System32\drivers\storvsc.sys",51B04DACC4ED92FC9A45358674042001,EFAFA94D8511312944253FD466C21747D114B558,07B834900C23F602497D8EE8E4C3DBD07FD62DB3,7ECA9FBE52E4B8EE9B3493ECFA8DB67ABD946C0FA2471F1E81DC579826683F51,52713EF5E0F0899241B2E545E15786F60CFFE1CB2AACF0D92125F81671DE98B1,0BBD59E9CB08BCF855532F7B77D9A3CB
7/26/1953 3:57 PM,"HKLM\System\CurrentControlSet\Services","swenum",enabled,"Drivers",System-wide,"Software Bus Driver: Plug and Play Software Device Enumerator","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\driverstore\filerepository\swenum.inf_amd64_16a14542b63c02af\swenum.sys",10.0.19041.1,"\SystemRoot\System32\DriverStore\FileRepository\swenum.inf_amd64_16a14542b63c02af\swenum.sys",0547BB19EFA07BEF0F679A054EB5CFEC,78D15C1F55124FF32D8C94520027AB4919013046,D474DB7394C56319DE0EA186149A5EAF646D0965,AF38C5E0ADEF70C90BFEDCC682548A67827CE458E62FB4AC0A42AEBCA013EDA7,D618F57B78B3FFEC29E8C4472E0AA72EF1CA0C83DE968373B818ABA4D9747E2D,37DF4FD79F1EA481D68E346E6503E464
12/23/1947 2:55 PM,"HKLM\System\CurrentControlSet\Services","Synth3dVsc",enabled,"Drivers",System-wide,"Synth3dVsc: Microsoft RemoteFX Synth3D Video VSC","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\synth3dvsc.sys",10.0.19041.3636,"\SystemRoot\System32\drivers\Synth3dVsc.sys",816E8B5CE3ADE729641C083F6776E506,677A3184A962151315DBCB64E060DB58C113217D,A455C0E25DA66D5B9BCB22FEC97022D52CDE62CB,72814AEFF9C5216AD872A81CF394BF099F0F4871FF0443017E3785D4CB1CB794,10B58CB7A1856324456A8D30742D3475AE576312FF68D69CBDDB1CE67A4CD1AA,D9C9C4541168665F44917E3DDC4A00D5
11/4/2024 1:54 AM,"HKLM\System\CurrentControlSet\Services","Tcpip",enabled,"Drivers",System-wide,"TCP/IP Protocol Driver: TCP/IP Protocol Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\tcpip.sys",10.0.19041.3758,"System32\drivers\tcpip.sys",B644000739F24D9B7FABCDEB2118C255,285EA1961B700CAC90A76B47C9D1393F4CB380E5,F50A1911A396BB3D30EB19DD5C5806075743EDF4,519853AECAF455DAB28B1B699FF4F1EAA140927F12DDF353E330FAC9D8D7D56E,D813072971CC3FF4492FCC70E2A6972197E0C51D28F63C7AEA9A6EBBD6E92D4A,8D544CB415CF2A254F7F4A1F40982698
11/4/2024 1:54 AM,"HKLM\System\CurrentControlSet\Services","Tcpip6",enabled,"Drivers",System-wide,"@todo.dll,-100;Microsoft IPv6 Protocol Driver: @todo.dll,-100;Microsoft IPv6 Protocol Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\tcpip.sys",10.0.19041.3758,"System32\drivers\tcpip.sys",B644000739F24D9B7FABCDEB2118C255,285EA1961B700CAC90A76B47C9D1393F4CB380E5,F50A1911A396BB3D30EB19DD5C5806075743EDF4,519853AECAF455DAB28B1B699FF4F1EAA140927F12DDF353E330FAC9D8D7D56E,D813072971CC3FF4492FCC70E2A6972197E0C51D28F63C7AEA9A6EBBD6E92D4A,8D544CB415CF2A254F7F4A1F40982698
9/19/2001 1:56 AM,"HKLM\System\CurrentControlSet\Services","tcpipreg",enabled,"Drivers",System-wide,"TCP/IP Registry Compatibility: Provides compatibility for legacy applications which interact with TCP/IP through the registry. If this service is stopped, certain applications may have impaired functionality.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\tcpipreg.sys",10.0.19041.3636,"System32\drivers\tcpipreg.sys",E59E7ED9E724E86EBAB681A1ADC35A40,0A3A2C62709E798C44892A51B95C90F1B056D3C1,3D7D0974ADBE0DFC33F9FB05D8F8CA84744AE1E7,118FB8B8DF0C24985DA1631142B1C8BC9812AAC6DAD778D820A9B0E307A17659,F9492884798DD9949834DBE41F999DCF31CC87CD706F250A78ECC05EC2332727,A04FBAF496725414820F5C08A3E646DE
4/7/2024 9:30 PM,"HKLM\System\CurrentControlSet\Services","tdx",enabled,"Drivers",System-wide,"NetIO Legacy TDI Support Driver: NetIO Legacy TDI Support Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\tdx.sys",10.0.19041.3636,"\SystemRoot\system32\DRIVERS\tdx.sys",02577FC71C31F625B302566190AA1382,25874754B5BC350E7FB4CCFA67050978F978F648,19631494F2755C9F60BED5FFED2EDDF973993337,3CDD9E3BA2B98DF4E0964BF7E77A10F9B15436A823DB8ABA7FAD94D398018243,01CB040B425D1AC11F767ECF60EC4B34EA1223BFF338F809B64A0E79BD4E86D6,CB99937F090178A972DE66FBD015019D
10/4/1924 4:02 PM,"HKLM\System\CurrentControlSet\Services","Telemetry",enabled,"Drivers",System-wide,"Intel(R) Telemetry Service: Intel Telemetry Driver","(Verified) Microsoft Windows Hardware Abstraction Layer Publisher","Microsoft Corporation","c:\windows\system32\drivers\intelta.sys",10.0.19041.3636,"System32\drivers\IntelTA.sys",05D60356184C95B353A16DDB7830EADC,EA6E8435D655B4B7C931195486B48586BFA5B034,82F89C670C9D26CFCA74A7892EB5B2F1FB8C4FED,BC20B57B7182D84F70AEA6DF64453096EDCFD2B8FE6820BC92CE9BE10C563998,087D150CF044E4FECCD4583AB6B88B5D183D8B8F98434169A3DC346A7A23205C,311388D10C2B8F807F58BBDE58A227C0
10/20/1979 10:21 PM,"HKLM\System\CurrentControlSet\Services","terminpt",enabled,"Drivers",System-wide,"Microsoft Remote Desktop Input Driver: Terminal Server Input Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\terminpt.sys",10.0.19041.1,"\SystemRoot\System32\drivers\terminpt.sys",C225B94F2B27AC97C3E66C0550AEA249,F8895F02B9218F682F6574F1631F576820B1DF07,F4548DCA674AD6B5CED6FE01E826BEFA06C79FDC,A72A5936226DE544940618ACD84BBE44400C6A4D30A8B2011FAC8181FE25EDA0,6F88375DD12A648B77BB6EB4BE527FF6678EE76A2059DB5B4CC971CDB31D0DB8,67ABB668D261B7279DE750058BBEADB8
8/22/1911 7:20 AM,"HKLM\System\CurrentControlSet\Services","TPM",enabled,"Drivers",System-wide,"TPM: TPM Driver","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\drivers\tpm.sys",10.0.19041.3636,"\SystemRoot\System32\drivers\tpm.sys",9751FB31E47A6FF3AF6907A98842F546,8165D9240621FB9D6EDDFA993720652B78437BE9,4D59375DEF167F484C4B01183819B65C6F1293FD,962F19104BDA07830A9A862A0D9BD9C99BE20453FFB2736C1523608C8B826E4B,842E87524EFB50B261EB24809DC687D2554FC43B0E514E59A8C842526E7A2AAE,2868778C1483693C768ADF81BD96F923
